Wavelength (nm),PY3 (mm-1/(mg/g)),PY65 (mm-1/(mg/g)),PY74 (mm-1/(mg/g)),PY100 (mm-1/(mg/g)),PY154 (mm-1/(mg/g)),PY175 (mm-1/(mg/g)),PR122 (mm-1/(mg/g)),PR170 (mm-1/(mg/g)),PR202 (mm-1/(mg/g)),PV15 (mm-1/(mg/g)),PV19 (mm-1/(mg/g)),PV23 (mm-1/(mg/g)),PG7 (mm-1/(mg/g)),PB15:3 (mm-1/(mg/g)),PO73 (mm-1/(mg/g)),Black (mm-1/(mg/g)),Ink (mm-1/(mg/g)),PW4 (mm-1/(mg/g)),PW6 (mm-1/(mg/g)),Al2O3 (mm-1/(mg/g))
496,0.055580363,0.027485179,0.035134635,0.003591497,0.10470923,0.056302643,0.036562194,0.02131358,0.042542648,0.010530113,0.037244121,0.035522753,0.028451003,0.026694802,0.046669839,0.111483462,0.070586063,0.085649942,0.449021412,0.026047839
495,0.055668621,0.027531404,0.035191658,0.003594311,0.104858894,0.056456692,0.03666438,0.021348684,0.042573081,0.010541474,0.037346543,0.035511723,0.02847855,0.026730376,0.046753382,0.111573491,0.070722708,0.085949321,0.449445581,0.026112394
494,0.055756879,0.02757763,0.035248956,0.003597125,0.105019987,0.056611183,0.036769008,0.021383477,0.042601279,0.010554255,0.037450094,0.035498741,0.028507631,0.026767148,0.046836924,0.111664427,0.070861347,0.086253373,0.449889385,0.026175543
493,0.055844624,0.027623855,0.035306909,0.00360003,0.105177744,0.056767076,0.036873635,0.02141827,0.042627583,0.010567036,0.037552516,0.035485759,0.028538044,0.02680574,0.046920467,0.111758853,0.071000371,0.086557424,0.45034192,0.026240414
492,0.055939032,0.027670663,0.035364862,0.003602936,0.105327408,0.056923411,0.036978553,0.021453286,0.042656078,0.010578397,0.037654938,0.035475081,0.02856724,0.026844332,0.047004009,0.111855072,0.0711405,0.086863436,0.450774417,0.026304232
491,0.056033441,0.027717746,0.035422889,0.003605809,0.105484866,0.057080964,0.037085913,0.021488302,0.042684276,0.010591178,0.037758489,0.035462099,0.02859797,0.026881396,0.047087551,0.111951292,0.071281014,0.087176461,0.451189855,0.026368788
490,0.056127849,0.027765037,0.035481207,0.003608736,0.105645959,0.057239584,0.037193562,0.021523095,0.042712474,0.010603959,0.037863453,0.035446935,0.028628701,0.026921186,0.047172993,0.112049307,0.071422524,0.087489485,0.451605292,0.026433659
489,0.056222257,0.027812329,0.035540164,0.00361161,0.105799257,0.05739898,0.037301862,0.021558642,0.042740672,0.01061674,0.037968418,0.035433724,0.028657897,0.026960069,0.047258434,0.112147321,0.071564527,0.08780251,0.45202073,0.0264992
488,0.056316665,0.027859829,0.035599121,0.003614446,0.10595338,0.057558818,0.037412312,0.021594188,0.04276887,0.010628101,0.038073097,0.035420513,0.028688628,0.026998953,0.047343875,0.112246223,0.071707528,0.088124507,0.452427436,0.02656474
487,0.056411073,0.02790733,0.035658718,0.003617335,0.106114473,0.057720059,0.037523053,0.021629735,0.042799005,0.010640882,0.038178062,0.035404999,0.028719358,0.027039327,0.047429316,0.112345126,0.071850912,0.088449218,0.452825814,0.02663028
486,0.056505481,0.02795493,0.035718588,0.003620225,0.106267771,0.05788174,0.037631644,0.021665282,0.042827203,0.010653663,0.038284801,0.035391788,0.028748872,0.027081229,0.047514757,0.112441427,0.071995294,0.088775888,0.453241252,0.026695821
485,0.056599889,0.028002804,0.035778824,0.003623114,0.106425528,0.058043864,0.037742675,0.021701006,0.042855103,0.010666444,0.038391539,0.035374092,0.028779921,0.027121894,0.047600198,0.112542123,0.072140782,0.089105271,0.453647958,0.026761361
484,0.056694297,0.028051262,0.035838985,0.003626057,0.106582987,0.05820643,0.037853997,0.021736287,0.042883003,0.010677805,0.038499407,0.035356396,0.028811287,0.027163466,0.047685639,0.112643708,0.072286269,0.089440914,0.454063395,0.026826902
483,0.056791884,0.028099719,0.035899496,0.003629038,0.106744079,0.058370213,0.037965609,0.021771569,0.042910903,0.010690586,0.038610462,0.0353387,0.028840801,0.027205329,0.04777108,0.112746199,0.07243214,0.08977927,0.454478833,0.026892442
482,0.056886805,0.02814855,0.035960296,0.003632019,0.106901836,0.058535214,0.038077222,0.021807027,0.042936908,0.010703367,0.038721233,0.035320654,0.028872167,0.027247192,0.047856521,0.112849578,0.072579009,0.090117626,0.454885539,0.026959705
481,0.056981213,0.028197491,0.036021461,0.003634999,0.107059295,0.058701283,0.038191635,0.021842486,0.042964511,0.010716148,0.038831643,0.035302607,0.028903533,0.027289347,0.047941963,0.112952958,0.072727368,0.090464955,0.455292245,0.02702556
480,0.057075621,0.028246531,0.036083176,0.003638002,0.107216753,0.058868128,0.038306339,0.021877767,0.042992411,0.010728929,0.038942413,0.035289045,0.028935913,0.027333937,0.048027404,0.113057224,0.072875726,0.090812284,0.455698951,0.027092086
479,0.057172696,0.028295406,0.036145255,0.003641005,0.10737451,0.059036375,0.038423193,0.021913226,0.043020013,0.01074171,0.039053469,0.035270999,0.028968293,0.027378204,0.048112845,0.113158828,0.073025466,0.091164286,0.456088597,0.027160018
478,0.057267104,0.028344929,0.036207699,0.00364397,0.107531969,0.059205063,0.038540338,0.02194895,0.043047615,0.010754491,0.039163879,0.035252952,0.029000991,0.027423377,0.048200185,0.113267553,0.073176312,0.091520588,0.456449877,0.027228265
477,0.057361512,0.028394662,0.036270417,0.003646988,0.107689427,0.05937482,0.038658063,0.021984674,0.043075217,0.010767272,0.039276063,0.035235257,0.029033689,0.027470371,0.048287524,0.113372726,0.073329644,0.091881563,0.456856583,0.027295105
476,0.057462582,0.028444768,0.036333426,0.003649975,0.107847185,0.059545352,0.038775789,0.022020398,0.043100925,0.010780053,0.039388247,0.03521721,0.029066387,0.027517364,0.048374864,0.113475237,0.073482976,0.092242537,0.457263289,0.027363353
475,0.057563653,0.028494874,0.0363968,0.003652978,0.108008277,0.059717102,0.038895956,0.022056121,0.043126633,0.010792834,0.039502974,0.035196982,0.029098388,0.027564649,0.048462204,0.113583981,0.073636693,0.092612485,0.45762457,0.0274316
474,0.057662057,0.028545355,0.036460523,0.003656034,0.108165736,0.059889736,0.039014263,0.022091845,0.043152341,0.010807035,0.039616287,0.035178936,0.029131404,0.027612841,0.048549544,0.113692725,0.073791407,0.092985145,0.457994178,0.027499847
473,0.057762615,0.028596044,0.036524445,0.003659144,0.108323493,0.060063772,0.03913508,0.022127569,0.043179645,0.010819816,0.039731374,0.035160538,0.029165954,0.027661324,0.048636884,0.113801468,0.07394761,0.093359766,0.458392152,0.027566687
472,0.057863173,0.028646733,0.036588733,0.003662169,0.108484586,0.06023825,0.039256187,0.022163293,0.043206949,0.010832597,0.039846101,0.03513996,0.029198969,0.027708279,0.048724224,0.113910212,0.074102708,0.093743359,0.458773067,0.027634935
471,0.057961065,0.028697632,0.036653659,0.003665278,0.108646503,0.060413945,0.039379736,0.022199017,0.043234254,0.010845378,0.03996373,0.035119732,0.029233837,0.027758252,0.048811563,0.11402874,0.074260293,0.094126953,0.459125616,0.027703852
470,0.058061623,0.028748904,0.036718586,0.003668372,0.108800626,0.060590708,0.039501134,0.022234918,0.04326126,0.010858159,0.040080231,0.03509685,0.029268184,0.027808225,0.048898903,0.114138391,0.074419368,0.094515219,0.45952359,0.027772414
469,0.058162181,0.028800659,0.036783803,0.003671467,0.108966177,0.060768247,0.039624973,0.022270907,0.043288267,0.01087094,0.040197861,0.035076271,0.029303052,0.027858489,0.048988142,0.114257825,0.074578443,0.094907785,0.459904505,0.027840977
468,0.058263252,0.02885214,0.03684966,0.003674507,0.109123636,0.06094667,0.039749393,0.022306808,0.043313379,0.010885141,0.040315491,0.03505374,0.029336703,0.027910574,0.049075481,0.114368383,0.074738515,0.095305024,0.460257054,0.027910208
467,0.058367806,0.02890427,0.036915881,0.003677639,0.109285553,0.061126936,0.039874172,0.022342532,0.043338491,0.010899342,0.040436023,0.035033161,0.029372902,0.027962951,0.049162821,0.114488724,0.074900076,0.095704976,0.460609602,0.02797944
466,0.058468364,0.028956608,0.036982377,0.003680771,0.109446646,0.061307645,0.039998883,0.022378699,0.043363603,0.010913543,0.040555427,0.035010279,0.029407568,0.028016234,0.04925206,0.114604585,0.075061638,0.096113901,0.460990517,0.028048987
465,0.058568922,0.029009155,0.037049512,0.003683902,0.109608563,0.061488795,0.040126394,0.022414688,0.043388715,0.010926324,0.040674186,0.0349897,0.029443071,0.0280701,0.049341298,0.114724926,0.075224197,0.096525539,0.461343066,0.028118219
464,0.05866948,0.029061911,0.037117286,0.003687056,0.109766022,0.06167179,0.040254196,0.022450589,0.043413828,0.010939105,0.040796132,0.034964637,0.029478054,0.028123966,0.049428638,0.114836391,0.07538863,0.096939136,0.461686883,0.028187767
463,0.058773521,0.029115041,0.037185061,0.003690263,0.109931573,0.061855226,0.040382288,0.022486756,0.043440834,0.010951886,0.040918078,0.034941526,0.029514571,0.028178125,0.049517877,0.114956732,0.07555406,0.097359747,0.4620307,0.028258406
462,0.058874079,0.02916838,0.037253109,0.003693433,0.110089032,0.062039437,0.040512822,0.022522922,0.043467841,0.010964667,0.041040025,0.034916463,0.029548858,0.028233481,0.049607115,0.115069104,0.07572098,0.097786618,0.462374517,0.02832936
461,0.0589813,0.029221884,0.037321523,0.00369664,0.110250949,0.062225493,0.040643645,0.022558823,0.043494549,0.010977448,0.0411631,0.034893352,0.029585692,0.028288222,0.049696354,0.115190352,0.075887899,0.098216201,0.462718334,0.028400314
460,0.059085341,0.029275597,0.037389937,0.003699901,0.110412042,0.062412432,0.04077691,0.022594989,0.043521258,0.010991649,0.041287949,0.034868288,0.029620993,0.028345398,0.049785592,0.115315997,0.076057306,0.098652045,0.46303636,0.028471938
459,0.059192049,0.029329475,0.03745928,0.003703108,0.110573959,0.062599814,0.040910175,0.022631156,0.043547966,0.01100585,0.041414212,0.034845177,0.029658146,0.028404064,0.049874831,0.115442548,0.07622771,0.099095274,0.463380177,0.028543561
458,0.059296091,0.029384046,0.037528988,0.003706369,0.110731418,0.062789039,0.041043731,0.022667322,0.043572483,0.011020051,0.041541604,0.034817581,0.029693765,0.02846273,0.049964069,0.11556561,0.076398606,0.099540464,0.463723994,0.0286155
457,0.059402799,0.029438616,0.037598971,0.00370963,0.110896969,0.062979148,0.041179437,0.022703265,0.043597,0.011034252,0.041668996,0.034792167,0.029730917,0.028523217,0.050053308,0.115687766,0.076569394,0.099988366,0.46405908,0.028687439
456,0.059506328,0.02949333,0.037669593,0.003712912,0.111054428,0.063170032,0.041315502,0.022739697,0.043621516,0.011048453,0.041796388,0.034764571,0.029766854,0.028583373,0.050142546,0.115810828,0.076743053,0.100445241,0.464365799,0.028759378
